Département (Champ géographique),Code Commune (Champ géographique),Nom Commune (Champ géographique),Section (Références cadastrales),Bâtiment (Identification du local),N° voirie (Adresse du local),Indice de répétition (Adresse du local),Nature voie (Adresse du local),Nom voie (Adresse du local),N° MAJIC (Propriétaire(s) du local),N° SIREN (Propriétaire(s) du local),Forme juridique (Propriétaire(s) du local),Forme juridique abrégée (Propriétaire(s) du local),Dénomination (Propriétaire(s) du local),Adresse
59,350,LILLE,LX,B,3.0,,RUE,GOSSELET,PBH7VQ,504544958,6540,SCI,SOCIETE CIVILE IMMOBILIERE ZAPOTINY DE LILLE,3 RUE GOSSELET
59,350,LILLE,LX,PK,3.0,,RUE,GOSSELET,PBKC58,797628302,5202,SNC,INFRASTRUCTURE TELECOM INVESTISSEMENT,3 RUE GOSSELET
59,350,LILLE,LX,PK,3.0,,RUE,GOSSELET,PBJSMW,820742468,6540,SCI,SCI FAELENS,3 RUE GOSSELET
59,350,LILLE,LX,PK,3.0,,RUE,GOSSELET,PBJ9KH,813331634,5710,SAS,MOZART INVESTISSEMENT,3 RUE GOSSELET
59,350,LILLE,LX,A,2.0,,RUE,DE BRUXELLES,PBJCRF,775624661,9220,ASS,ASS AIDE TRAVAILLEURS MIGRANTS REG NORD,2 RUE DE BRUXELLES
59,350,LILLE,LY,A,2.0,,RUE,GOSSELET,PBCMX3,453205478,6599,SC,LE LION,2 RUE GOSSELET
59,350,LILLE,LY,A,263.0,,RUE,DE SOLFERINO,PBKGN6,852001866,5499,SARL,SARL DU 263 RUE SOLFERINO,263 RUE DE SOLFERINO
59,350,LILLE,LY,A,16.0,,RUE,GOSSELET,PBCC2G,430315812,6540,SCI,GOSSELET,16 RUE GOSSELET
59,350,LILLE,LY,A,22.0,,RUE,GOSSELET,PBCBR5,423688258,6540,SCI,HL LOGEMENT,22 RUE GOSSELET
59,350,LILLE,LY,A,62.0,,BOULEVARD,JEAN BAPTISTE LEBAS,PBH5H2,U15421456,6540,SCI,SL IMMO,62 BOULEVARD JEAN BAPTISTE LEBAS
59,350,LILLE,LY,A,64.0,,BOULEVARD,JEAN BAPTISTE LEBAS,PBCGBD,402096887,6540,SCI,B11,64 BOULEVARD JEAN BAPTISTE LEBAS
59,350,LILLE,LY,A,66.0,,BOULEVARD,JEAN BAPTISTE LEBAS,PBHBXB,505388785,6540,SCI,GOTHAM INVESTIR,66 BOULEVARD JEAN BAPTISTE LEBAS
59,350,LILLE,LY,A,70.0,,BOULEVARD,JEAN BAPTISTE LEBAS,PBCLTC,479597528,6540,SCI,LEBAS 70,70 BOULEVARD JEAN BAPTISTE LEBAS
59,350,LILLE,LY,B,70.0,,BOULEVARD,JEAN BAPTISTE LEBAS,PBCLTC,479597528,6540,SCI,LEBAS 70,70 BOULEVARD JEAN BAPTISTE LEBAS
59,350,LILLE,LY,Z,70.0,,BOULEVARD,JEAN BAPTISTE LEBAS,PBCS3W,215903501,7210,COM,COMMUNE DE LILLE,70 BOULEVARD JEAN BAPTISTE LEBAS
59,350,LILLE,LY,A,8.0,,BOULEVARD,VICTOR HUGO,P9980B,455502096,5599,SA,BANQUE CIC NORD OUEST,8 BOULEVARD VICTOR HUGO
59,350,LILLE,LY,A,10.0,,BOULEVARD,VICTOR HUGO,P9980B,455502096,5599,SA,BANQUE CIC NORD OUEST,10 BOULEVARD VICTOR HUGO
59,350,LILLE,LY,A,313.0,,RUE,DE SOLFERINO,PBJKWS,808069462,6540,SCI,PSTET,313 RUE DE SOLFERINO
59,350,LILLE,LY,A,309.0,,RUE,DE SOLFERINO,PBD8P6,562090282,5710,SAS,SOGOFIM,309 RUE DE SOLFERINO
59,350,LILLE,LY,A,307.0,,RUE,DE SOLFERINO,PBHXTB,533208963,6540,SCI,JOSSELIN IMMO,307 RUE DE SOLFERINO
59,350,LILLE,LY,B,307.0,,RUE,DE SOLFERINO,PBHXTB,533208963,6540,SCI,JOSSELIN IMMO,307 RUE DE SOLFERINO
59,350,LILLE,LY,A,305.0,,RUE,DE SOLFERINO,PBHXTB,533208963,6540,SCI,JOSSELIN IMMO,305 RUE DE SOLFERINO
59,350,LILLE,LY,A,273.0,,RUE,DE SOLFERINO,PBJW2M,824937866,6540,SCI,SCI DU FORT,273 RUE DE SOLFERINO
59,350,LILLE,LY,A,267.0,,RUE,DE SOLFERINO,PBJ9KH,813331634,5710,SAS,MOZART INVESTISSEMENT,267 RUE DE SOLFERINO
59,350,LILLE,LY,A,306.0,,RUE,DE SOLFERINO,PBB2FM,U21059694,6540,SCI,SCI RILE,306 RUE DE SOLFERINO
59,350,LILLE,LY,C,314.0,,RUE,DE SOLFERINO,PBCFK2,428959167,6540,SCI,SCI TNT,314 RUE DE SOLFERINO
59,350,LILLE,LY,C,314.0,,RUE,DE SOLFERINO,PBJCR6,799234927,5499,SARL,SARL VOVOLT ET CIE,314 RUE DE SOLFERINO
59,350,LILLE,LY,A,318.0,,RUE,DE SOLFERINO,PBB24G,U23768790,7220,DEPT,DEPARTEMENT DU NORD,318 RUE DE SOLFERINO
59,350,LILLE,LY,A,330.0,,RUE,DE SOLFERINO,PBB3TG,350708996,6540,SCI,SCI 187 RUE PIERRE LEGRAND LILLE,330 RUE DE SOLFERINO
59,350,LILLE,LY,A,9716.0,,RUE,DE SOLFERINO,P9MBBC,444608442,5699,SA,ENEDIS,9716 RUE DE SOLFERINO
59,350,LILLE,LY,A,9716.0,,RUE,DE SOLFERINO,P998MW,444608442,5699,SA,ENEDIS,9716 RUE DE SOLFERINO
59,350,LILLE,LY,A,12.0,,BOULEVARD,VICTOR HUGO,PBFZHT,783691686,6596,CCAM,CAISSE REG CREDIT AGRICOLE MUTUEL NORD,12 BOULEVARD VICTOR HUGO
59,350,LILLE,LY,A,18.0,,BOULEVARD,VICTOR HUGO,PBJGVL,803020791,6540,SCI,VYLE BROTHERS,18 BOULEVARD VICTOR HUGO
59,350,LILLE,LY,B,18.0,,BOULEVARD,VICTOR HUGO,PBJFF5,802032821,6540,SCI,HIP,18 BOULEVARD VICTOR HUGO
59,350,LILLE,LY,E,18.0,,BOULEVARD,VICTOR HUGO,PBJ2QC,829863513,6540,SCI,CISCO,18 BOULEVARD VICTOR HUGO
59,350,LILLE,LY,A,20.0,,BOULEVARD,VICTOR HUGO,PBHZ77,751390535,6599,SC,THOMAS-BRISSE,20 BOULEVARD VICTOR HUGO
59,350,LILLE,LY,A,22.0,,BOULEVARD,VICTOR HUGO,PBJN66,488356411,6540,SCI,MAJE INVEST,22 BOULEVARD VICTOR HUGO
59,350,LILLE,LY,A,24.0,,BOULEVARD,VICTOR HUGO,PBCHX3,443380100,6540,SCI,S Y A N,24 BOULEVARD VICTOR HUGO
59,350,LILLE,LY,A,38.0,,BOULEVARD,VICTOR HUGO,PBJ34S,810844704,6541,SCI,LE 38 VICTOR HUGO,38 BOULEVARD VICTOR HUGO
59,350,LILLE,LY,A,68.0,,BOULEVARD,VICTOR HUGO,PBCNNW,479178345,6540,SCI,LA CANNE,68 BOULEVARD VICTOR HUGO
59,350,LILLE,LY,A,71.0,,RUE,JEANNE D ARC,PBJLLF,802166058,6540,SCI,POLINDICE,71 RUE JEANNE D ARC
59,350,LILLE,LY,PK,109.0,,RUE,BARTHELEMY DELESPAUL,PBB8Q5,409592573,6540,SCI,LE CLOS DELESPAUL,109 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,A,113.0,,RUE,BARTHELEMY DELESPAUL,PBB2MG,341152007,6540,SCI,2000,113 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,A,121.0,,RUE,BARTHELEMY DELESPAUL,PBBVJ4,U18306726,7229,COLL,CONSEIL GENERAL DU NORD,121 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,B,129.0,,RUE,BARTHELEMY DELESPAUL,PBCNVR,403623945,5499,SARL,FEDERATION REGIONALE DES SOCIETES MUSICALES HAUTS DE FRANCE,129 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,B,129.0,,RUE,BARTHELEMY DELESPAUL,PBCNXR,310996087,9220,ASS,FEDERATION REGIONALE DES SOCIETES MUSICALES HAUTS DE FRANCE,129 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,B,129.0,,RUE,BARTHELEMY DELESPAUL,PBCNVP,388732513,6540,SCI,SCI V F,129 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,B,129.0,,RUE,BARTHELEMY DELESPAUL,PBCPCG,U23734960,9110,SYCO,SYNDICAT DES COPROPRIETAIRES DE LA RESIDENCE DESCARTES,129 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,B,9976.0,,RUE,BARTHELEMY DELESPAUL,P9MBBC,444608442,5699,SA,ENEDIS,9976 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,B,9976.0,,RUE,BARTHELEMY DELESPAUL,P998MW,444608442,5699,SA,ENEDIS,9976 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,Z,129.0,,RUE,BARTHELEMY DELESPAUL,PBCS3W,215903501,7210,COM,COMMUNE DE LILLE,129 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,A,190.0,,RUE,BARTHELEMY DELESPAUL,PBBZST,U20996576,6540,SCI,SCI VICTOR HUGO,190 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,A,184.0,,RUE,BARTHELEMY DELESPAUL,PBCK8L,478497241,6540,SCI,SCI LES BONS AMIS,184 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,A,178.0,,RUE,BARTHELEMY DELESPAUL,PBJRDW,819035163,6540,SCI,SCI TPLV,178 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,CV,162.0,,RUE,BARTHELEMY DELESPAUL,PBB7J8,400276382,6541,SCI,SCI DE LA RESIDENCE DU CAPRICORNE,162 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,PK,162.0,,RUE,BARTHELEMY DELESPAUL,PBJ5FF,830434585,6540,SCI,SCI CCC,162 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,A,158.0,,RUE,BARTHELEMY DELESPAUL,PBH77G,791739600,6540,SCI,SCI HAUGUIMMO,158 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,A,158.0,,RUE,BARTHELEMY DELESPAUL,PBH8DW,793149568,6540,SCI,CANT LILLE,158 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,A,152.0,,RUE,BARTHELEMY DELESPAUL,PBB7MQ,U21027210,6540,SCI,SCI LA GRANDE PREE,152 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,A,150.0,,RUE,BARTHELEMY DELESPAUL,PBCG2R,440456481,6540,SCI,3 IMPASSE CONVAIN,150 RUE BARTHELEMY DELESPAUL
59,350,LILLE,LY,A,55.0,,RUE,JEANNE D ARC,PBKBJW,842439358,6599,SC,SCI LVP,55 RUE JEANNE D ARC
59,350,LILLE,LY,A,49.0,,RUE,JEANNE D ARC,PBJQHG,388965972,5599,SA,PROCIVIS SERVICES,49 RUE JEANNE D ARC
59,350,LILLE,LY,A,47.0,,RUE,JEANNE D ARC,PBCNH5,484496351,6540,SCI,THERY ET ASSOCIES,47 RUE JEANNE D ARC
59,350,LILLE,LY,B,41.0,,RUE,JEANNE D ARC,PBCQFR,493340889,5499,SARL,IMMOBILIERE DES QUATRE CHEMINS,41 RUE JEANNE D ARC
59,350,LILLE,LY,A,13.0,,PLACE,JEANNE D ARC,PBJXZ2,822985149,6540,SCI,MOKA,13 PLACE JEANNE D ARC
59,350,LILLE,LY,A,52.0,,RUE,GOSSELET,P9MBBC,444608442,5699,SA,ENEDIS,52 RUE GOSSELET
59,350,LILLE,LY,A,52.0,,RUE,GOSSELET,P998MW,444608442,5699,SA,ENEDIS,52 RUE GOSSELET
59,350,LILLE,LY,B,64.0,,BOULEVARD,JEAN BAPTISTE LEBAS,PBB5X3,U21057918,6540,SCI,VF,64 BOULEVARD JEAN BAPTISTE LEBAS
59,350,LILLE,LY,A,58.0,,BOULEVARD,JEAN BAPTISTE LEBAS,PBCGS5,442707550,5499,SARL,NORDPATH IMMO,58 BOULEVARD JEAN BAPTISTE LEBAS
59,350,LILLE,LY,A,60.0,,BOULEVARD,JEAN BAPTISTE LEBAS,PBCGS5,442707550,5499,SARL,NORDPATH IMMO,60 BOULEVARD JEAN BAPTISTE LEBAS
59,350,LILLE,LY,A,293.0,,RUE,DE SOLFERINO,PBHKH8,521674481,6599,SC,LE PRIEURE,293 RUE DE SOLFERINO
59,350,LILLE,LY,A,293.0,,RUE,DE SOLFERINO,PBKBTC,845404946,6599,SC,S C I  NICQ DE SAINT MICHEL,293 RUE DE SOLFERINO
59,350,LILLE,LY,A,52.0,,BOULEVARD,JEAN BAPTISTE LEBAS,PBKJNS,841465909,6541,SCI,SCCV LILLE - JEAN MACE,52 BOULEVARD JEAN BAPTISTE LEBAS
59,350,LILLE,LY,A,52.0,,BOULEVARD,JEAN BAPTISTE LEBAS,PBCS3W,215903501,7210,COM,COMMUNE DE LILLE,52 BOULEVARD JEAN BAPTISTE LEBAS
59,350,LILLE,LY,A,50.0,,BOULEVARD,JEAN BAPTISTE LEBAS,PBKJNS,841465909,6541,SCI,SCCV LILLE - JEAN MACE,50 BOULEVARD JEAN BAPTISTE LEBAS
59,350,LILLE,LY,A,36.0,,RUE,GOSSELET,PBCD2D,437665094,6540,SCI,IMOSTEO,36 RUE GOSSELET
59,350,LILLE,LY,B,36.0,,RUE,GOSSELET,PBB9MB,300347333,5710,SAS,FONCIA LILLE,36 RUE GOSSELET
59,350,LILLE,LY,B,36.0,,RUE,GOSSELET,PBB3XC,U21032008,9900,,SYNDICAT DES COP  DE LA RES  FRANKLIN,36 RUE GOSSELET
59,350,LILLE,LY,A,281.0,,RUE,DE SOLFERINO,P9MBBC,444608442,5699,SA,ENEDIS,281 RUE DE SOLFERINO
59,350,LILLE,LY,A,281.0,,RUE,DE SOLFERINO,P998MW,444608442,5699,SA,ENEDIS,281 RUE DE SOLFERINO
59,350,LILLE,LY,B,281.0,,RUE,DE SOLFERINO,PBJSGL,507927101,6599,SC,ANTHI,281 RUE DE SOLFERINO
59,350,LILLE,LY,B,281.0,,RUE,DE SOLFERINO,PBJ3D6,500103007,6540,SCI,DE LA RUE DE MARS,281 RUE DE SOLFERINO
59,350,LILLE,LY,B,281.0,,RUE,DE SOLFERINO,PBCHP3,350220190,6540,SCI,G D,281 RUE DE SOLFERINO
59,350,LILLE,LY,B,281.0,,RUE,DE SOLFERINO,PBHXDQ,538827866,6540,SCI,LES 6 TALLEUX,281 RUE DE SOLFERINO
59,350,LILLE,LY,B,281.0,,RUE,DE SOLFERINO,PBCD6W,438730525,6540,SCI,SOLFERINO,281 RUE DE SOLFERINO
59,350,LILLE,LY,B,281.0,,RUE,DE SOLFERINO,PBCNW9,485049159,6540,SCI,JIMMO,281 RUE DE SOLFERINO
59,350,LILLE,LY,C,281.0,,RUE,DE SOLFERINO,PBCNW9,485049159,6540,SCI,JIMMO,281 RUE DE SOLFERINO
59,350,LILLE,LY,C,289.0,,RUE,DE SOLFERINO,PBKCDX,838510402,6540,SCI,BB91,289 RUE DE SOLFERINO
59,350,LILLE,LY,C,289.0,,RUE,DE SOLFERINO,PBJBML,794890632,6540,SCI,VACHERAND SOLFERINO,289 RUE DE SOLFERINO
59,350,LILLE,LY,A,8.0,,RUE,GOSSELET,PBB8GT,404823874,6540,SCI,SCI NOEMIE ET ALEXIA,8 RUE GOSSELET
59,350,LILLE,LY,A,271.0,,RUE,DE SOLFERINO,PBHD26,511641607,5202,SNC,CAPE NORD,271 RUE DE SOLFERINO
59,350,LILLE,LY,A,292.0,,RUE,DE SOLFERINO,PBB8VG,411288921,6540,SCI,MARGAUTH,292 RUE DE SOLFERINO
59,350,LILLE,LY,A,292.0,,RUE,DE SOLFERINO,PBH72N,440742716,6540,SCI,LA SCARPE,292 RUE DE SOLFERINO
59,350,LILLE,LY,A,2.0,,BOULEVARD,VICTOR HUGO,P99984,456504851,5599,SA,CREDIT DU NORD,2 BOULEVARD VICTOR HUGO
59,350,LILLE,LY,A,30.0,,RUE,GOSSELET,PBCBL2,422262394,6540,SCI,GOSSELET,30 RUE GOSSELET
59,350,LILLE,LZ,A,6.0,,RUE,DE MAUBEUGE,PBHLHF,441490760,6540,SCI,LUMAX,6 RUE DE MAUBEUGE
59,350,LILLE,LZ,A,10.0,,RUE,DE MAUBEUGE,PBCCV6,428750541,6540,SCI,DFA,10 RUE DE MAUBEUGE
59,350,LILLE,LZ,A,38.0,,RUE,DE CAMBRAI,PBDGNV,448843615,6541,SCI,SPO,38 RUE DE CAMBRAI
59,350,LILLE,LZ,A,40.0,,RUE,DE CAMBRAI,PBBL42,378072144,4140,EPIC,OFFICE PUBLIC DE LHABITAT DU NORD,40 RUE DE CAMBRAI
